Year,Date.Sampled,Plot.Type,Plot,Regen.Plot,Species,Category,Count,Height.Class,Cover.%,DBH.cm,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UL,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Witch hazel,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Scrub oak,Shrub,1,NA,10-25,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Witch hazel,Shrub,3,NA,10-25,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Mountain laurel,Shrub,14,NA,25-50,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Mountain laurel,Shrub,11,NA,25-50,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UL,Gaylussacia sp.,Shrub,32,NA,25-50,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,BC,Gaylussacia sp.,Shrub,230,NA,75-95,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UR,Gaylussacia sp.,Shrub,600,NA,75-95,NA,,,,,,,,,,,,,
2021,8/26/2021,PitchPine-BB,38,UL,Mountain laurel,Shrub,96,NA,75-95,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Red maple,Sapling,1,NA,NA,9.2,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,American chestnut,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Witch hazel,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Witch hazel,Sapling,1,NA,NA,1.1,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Striped maple,Sapling,2,NA,NA,1.0,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Red maple,Sapling,1,NA,NA,3.3,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Striped maple,Sapling,1,NA,NA,7.8,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Witch hazel,Seedling,2,100-150,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Striped maple,Seedling,6,100-150,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Witch hazel,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Amelanchier sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Chestnut oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Chestnut oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Yellow birch,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Witch hazel,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Yellow birch,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Red oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Witch hazel,Seedling,7,30-100,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Amelanchier sp.,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Chestnut oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Red maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Striped maple,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Blue ridge blueberry,Shrub,5,NA,1-5,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Mountain laurel,Shrub,8,NA,5-10,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,BC,Vaccinium sp.,Shrub,6,NA,10-25,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Azalea sp.,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UR,Mountain laurel,Shrub,62,NA,50-75,NA,,,,,,,,,,,,,
2022,8/1/2022,ChestnutOak-BB,39,UL,Mountain laurel,Shrub,112,NA,75-95,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UR,Witch hazel,Sapling,1,NA,NA,1.4,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Eastern hemlock,Sapling,1,NA,NA,3.4,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Eastern hemlock,Sapling,1,NA,NA,6.8,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Eastern hemlock,Sapling,1,NA,NA,2.6,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Eastern hemlock,Sapling,1,NA,NA,3.9,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Witch hazel,Sapling,1,NA,NA,1.6,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,BC,Witch hazel,Sapling,1,NA,NA,4.1,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,BC,Witch hazel,Sapling,1,NA,NA,2.2,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Eastern hemlock,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,BC,Slippery elm,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Eastern hemlock,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,BC,Azalea sp.,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UR,Mountain laurel,Shrub,24,NA,50-75,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,UL,Mountain laurel,Shrub,27,NA,50-75,NA,,,,,,,,,,,,,
2022,8/2/2022,HemlockHardwood-BB,40,BC,Mountain laurel,Shrub,124,NA,75-95,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,2,NA,NA,3.0,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,2,NA,NA,4.1,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,1.8,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,2.1,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,1.1,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,2.0,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,2.6,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,5.3,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,3.5,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,4.3,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,1.3,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,1.2,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,5.0,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Sapling,1,NA,NA,5.4,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Witch hazel,Sapling,1,NA,NA,2.4,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Striped maple,Sapling,2,NA,NA,2.0,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Striped maple,Sapling,1,NA,NA,5.7,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Seedling,3,>150,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Witch hazel,Seedling,1,>150,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,BC,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,BC,Yellow birch,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,BC,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,American hornbeam,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Witch hazel,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,BC,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,American hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,Witch hazel,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Yellow birch,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,BC,Maple-leaved viburnum,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UR,Maple-leaved viburnum,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/4/2022,HemlockHardwood-BB,41,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,BC,Eastern hemlock,Sapling,1,NA,NA,5.7,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,BC,Eastern hemlock,Sapling,1,NA,NA,5.2,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Eastern hemlock,Sapling,1,NA,NA,6.0,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,Eastern hemlock,Sapling,1,NA,NA,3.1,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,Eastern hemlock,Sapling,1,NA,NA,2.6,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,Eastern hemlock,Sapling,1,NA,NA,2.9,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,Eastern hemlock,Sapling,1,NA,NA,1.5,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Eastern hemlock,Seedling,1,>150,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Eastern hemlock,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Red maple,Seedling,8,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Tulip poplar,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Witch hazel,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,American hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Red oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,Witch hazel,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,Red oak,Seedling,18,15-30,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,BC,Striped maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,BC,Yellow birch,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Eastern hemlock,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Striped maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UL,Mountain laurel,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,BC,Mountain laurel,Shrub,19,NA,25-50,NA,,,,,,,,,,,,,
2022,8/5/2022,HemlockHardwood-BB,42,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UL,Red oak,Sapling,2,NA,NA,3.0,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UL,Red oak,Sapling,1,NA,NA,2.9,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UL,Snag,Sapling,1,NA,NA,6.0,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Chestnut oak,Sapling,2,NA,NA,1.2,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Red oak,Sapling,1,NA,NA,1.3,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Amelanchier sp.,Seedling,1,>150,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Red oak,Seedling,3,100-150,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Chestnut oak,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Red oak,Seedling,3,100-150,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UL,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Chestnut oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Black oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Pitch pine,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Red oak,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Amelanchier sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UL,Red oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Red oak,Seedling,9,30-100,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Chestnut oak,Seedling,4,30-100,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Black oak,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Red oak,Seedling,4,30-100,NA,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Vaccinium sp.,Shrub,32,NA,1-5,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UL,Gaylussacia sp.,Shrub,56,NA,5-10,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Scrub oak,Shrub,4,NA,5-10,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Gaylussacia sp.,Shrub,64,NA,10-25,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Gaylussacia sp.,Shrub,128,NA,25-50,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UL,Mountain laurel,Shrub,184,NA,75-95,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,BC,Mountain laurel,Shrub,164,NA,75-95,NA,,,,,,,,,,,,,
2022,8/8/2022,ChestnutOak-BB,43,UR,Mountain laurel,Shrub,120,NA,75-95,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,American hornbeam,Sapling,1,NA,NA,1.7,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,American hornbeam,Sapling,1,NA,NA,2.0,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,American hornbeam,Sapling,1,NA,NA,1.5,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Striped maple,Seedling,1,>150,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Hop hornbeam,Seedling,1,>150,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,American hornbeam,Seedling,2,100-150,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,American hornbeam,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,White ash,Seedling,25,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Birch sp.,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Red oak,Seedling,6,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Hickory sp.,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Black cherry,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,White ash,Seedling,15,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Black gum,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Red oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Black oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Red oak,Seedling,7,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,White ash,Seedling,20,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Black oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Black cherry,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Black gum,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,White ash,Seedling,8,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Red oak,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Hickory sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Black cherry,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,American hornbeam,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Red oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Flowering dogwood,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Shagbark hickory,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,American hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,White ash,Seedling,5,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Hop hornbeam,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Black gum,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UL,Japanese barberry,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Rubus sp.,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,UR,Vitis sp.,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,8/9/2022,OakHickory-BB,44,BC,Asian bittersweet,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,BC,Sugar maple,Sapling,1,NA,NA,8.1,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Sugar maple,Sapling,1,NA,NA,5.9,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Sugar maple,Sapling,1,NA,NA,5.3,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Sugar maple,Sapling,1,NA,NA,9.2,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Sugar maple,Sapling,1,NA,NA,4.8,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Sugar maple,Sapling,1,NA,NA,5.5,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,BC,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,BC,White ash,Seedling,6,15-30,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,BC,Shagbark hickory,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Bitternut hickory,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,BC,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UR,Spicebush,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Vitis sp.,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,BC,Spicebush,Shrub,4,NA,5-10,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UR,Poison ivy,Shrub,2,NA,<1,NA,,,,,,,,,,,,,
2022,8/10/2022,OakHickory-BB,45,UL,Spicebush,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,White ash,Sapling,1,NA,NA,7.4,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,Pignut hickory,Sapling,1,NA,NA,6.8,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,American beech,Sapling,1,NA,NA,4.1,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UL,Sugar maple,Sapling,1,NA,NA,9.0,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UL,Hawthorn sp.,Sapling,1,NA,NA,1.6,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,BC,American beech,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,BC,Black oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,BC,Hop hornbeam,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,Hop hornbeam,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,American hornbeam,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
