Year,Date.Sampled,Plot.Type,Plot,Tree_#,Quarter,Fork,Species,DBH,Unusual,Status,Crown.Class,Tree.Cond,HWA.Index,EAB.Index,BBD.Index,Foliage.Cond_1,Total.Foliage%_1,Foliage.Cond%_1,Foliage.Cond_2,Total.Foliage%_2,Foliage.Cond%_2,Foliage.Cond_3,Total.Foliage%_3,Foliage.Cond%_3,Decay.Index,Notes
2021,7/27/2021,PitchPine-BB,33,5,B,N,Pitch pine,30.8,N,AS,Co-dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2021,7/27/2021,PitchPine-BB,33,6,C,N,Red maple,15.0,N,AS,Dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2021,7/27/2021,PitchPine-BB,33,7,C,N,Pitch pine,39.9,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,7/27/2021,PitchPine-BB,33,8,C,N,Chestnut oak,19.7,N,AS,Dominant,Healthy,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,7/27/2021,PitchPine-BB,33,9,C,N,Pitch pine,38.3,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,7/27/2021,PitchPine-BB,33,10,D,N,Chestnut oak,39.2,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,7/27/2021,PitchPine-BB,33,11,D,N,Sassafras,17.0,N,AS,Intermediate,Healthy,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,7/27/2021,PitchPine-BB,33,12,D,N,Pitch pine,34.3,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2021,7/27/2021,PitchPine-BB,33,13,D,N,Pitch pine,20.5,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,1,A,N,Pitch pine,37.3,N,AS,Dominant,Insect damage/Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,2,A,N,Pitch pine,21.2,Y,AL,Intermediate,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2021,8/9/2021,PitchPine-BB,34,3,A,N,Pitch pine,10.2,N,AS,Intermediate,Large cavity,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,4,A,N,Pitch pine,23.1,N,AS,Co-dominant,Large dead branches/Small cavity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2021,8/9/2021,PitchPine-BB,34,5,A,N,Black gum,10.5,N,AS,Intermediate,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,6,B,N,Pitch pine,23.0,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,7,B,N,Pitch pine,19.1,Y,AS,Intermediate,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,8,B,N,Pitch pine,27.8,N,AS,Co-dominant,Large dead branches/Large cavity,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,9,B,N,Pitch pine,23.4,N,AS,Intermediate,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,10,C,N,Pitch pine,28.9,Y,AL,Intermediate,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,11,C,N,Pitch pine,17.0,Y,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,12,C,A,Pitch pine,13.9,Y,AS,Intermediate,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,13,C,A,Pitch pine,14.1,Y,AS,Intermediate,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,14,D,N,Pitch pine,17.5,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/9/2021,PitchPine-BB,34,15,D,N,Pitch pine,11.4,Y,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/4/2021,PitchPine-BB,35,1,A,N,Pitch pine,21.4,N,AS,Dominant,Burl/Gall/Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2021,8/4/2021,PitchPine-BB,35,2,B,N,Pitch pine,18.2,N,AS,Dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2021,8/4/2021,PitchPine-BB,35,3,B,N,Pitch pine,28.0,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,50-90,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/4/2021,PitchPine-BB,35,4,B,N,Pitch pine,14.5,Y,AS,Intermediate,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2021,8/4/2021,PitchPine-BB,35,5,B,N,Pitch pine,18.2,N,AS,Dominant,Insect damage/Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/4/2021,PitchPine-BB,35,6,C,N,Unknown sp.,18.1,N,DS,NA,NA,NA,NA,NA,Holes,1-10,1-10,Chlorosis,50-90,10-50,Leaf loss,1-10,NA,NA,NA
2021,8/4/2021,PitchPine-BB,35,7,C,N,Pitch pine,16.1,N,AL,Intermediate,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/4/2021,PitchPine-BB,35,8,C,N,Pitch pine,25.7,N,AS,Dominant,Large dead branches,4,NA,NA,Leaf loss,90-100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/4/2021,PitchPine-BB,35,9,D,N,Pitch pine,11.3,N,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/4/2021,PitchPine-BB,35,10,D,N,Pitch pine,11.6,Y,AL,Intermediate,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,1,A,N,Pitch pine,10.6,N,AS,Intermediate,Healthy,NA,NA,NA,Holes,50-90,1-10,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,2,A,N,Pitch pine,15.8,N,AS,Intermediate,Healthy,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,3,A,N,Pitch pine,13.2,N,AS,Intermediate,Healthy,NA,NA,NA,Holes,50-90,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,4,B,N,Pitch pine,10.4,N,AS,Co-dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Also on CWD line
2021,8/24/2021,PitchPine-BB,36,5,B,N,Pitch pine,11.5,N,AS,Co-dominant,Healthy,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,6,B,N,Pitch pine,29.5,Y,AS,Intermediate,Healthy,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,7,B,N,Pitch pine,16.1,Y,AS,Intermediate,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Also on CWD line
2021,8/24/2021,PitchPine-BB,36,8,B,N,Pitch pine,21.2,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,9,C,N,Pitch pine,25.6,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,10,C,N,Pitch pine,20.7,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,11,C,N,Pitch pine,18.5,Y,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/24/2021,PitchPine-BB,36,12,C,N,Pitch pine,14.9,N,AS,Dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missing
2021,8/24/2021,PitchPine-BB,36,13,C,N,Pitch pine,13.4,N,AS,Dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missing
2021,8/24/2021,PitchPine-BB,36,14,C,N,Pitch pine,12.1,N,AS,Co-dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missing
2021,8/24/2021,PitchPine-BB,36,15,D,N,Pitch pine,22.0,N,AS,Dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missing
2021,8/24/2021,PitchPine-BB,36,16,D,N,Pitch pine,16.0,Y,AL,Intermediate,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,"Accidentally tagged as tree 12, need to change to 13"
2021,8/24/2021,PitchPine-BB,36,17,D,N,Black birch,15.8,N,AS,Intermediate,Healthy,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,NA,NA,NA,NA,"Accidentally tagged as tree 13, need to change to 14"
2021,8/10/2021,PitchPine-BB,37,1,A,N,Chestnut oak,23.4,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,2,A,N,Chestnut oak,22.9,N,AS,Co-dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2021,8/10/2021,PitchPine-BB,37,3,A,N,Chestnut oak,42.1,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,4,A,N,Pitch pine,16.8,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,5,A,N,Pitch pine,17.2,N,AS,Intermediate,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2021,8/10/2021,PitchPine-BB,37,6,A,N,Red maple,16.2,N,AS,Dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2021,8/10/2021,PitchPine-BB,37,7,B,N,Unknown sp.,15.4,N,DL,NA,NA,NA,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,8,B,N,Red maple,15.8,N,AS,Dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2021,8/10/2021,PitchPine-BB,37,9,B,N,Red oak,27.3,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,10,C,N,Chestnut oak,19.2,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,11,C,N,Chestnut oak,19.2,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,12,C,N,Red maple,16.3,N,AS,Dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Was dead and leaning in 2018 so it likely has fallen.
2021,8/10/2021,PitchPine-BB,37,13,C,N,Red maple,12.2,N,AS,Dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,14,C,N,Red maple,11.5,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,10-50,Chlorosis,1-10,10-50,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,15,C,N,Chestnut oak,31.2,N,AS,Dominant,Large dead branches,3,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,16,C,N,Chestnut oak,31.4,N,AS,Dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,17,C,N,Red maple,11.3,N,AS,Dominant,Healthy,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,18,C,N,Red maple,10.0,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,19,D,N,Pitch pine,43.6,N,AS,Dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,20,D,N,Unknown sp.,14.9,N,DL,NA,NA,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,21,D,N,Chestnut oak,27.6,N,AS,Dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,22,D,N,Red maple,14.1,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/10/2021,PitchPine-BB,37,23,D,N,Red maple,12.6,N,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,50-90,10-50,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,1,A,N,Chestnut oak,23.5,N,AS,Dominant,Large dead branches,3,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,2,A,N,Pitch pine,13.0,N,AS,Co-dominant,Healthy,3,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,3,B,N,Red oak,26.0,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,4,B,N,Black birch,15.3,N,AS,Intermediate,Healthy,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,5,B,N,Pitch pine,28.5,N,AS,Sub-canopy,Large dead branches,3,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,6,C,N,Red maple,10.1,N,AS,Intermediate,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,7,C,N,Pitch pine,28.3,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,8,C,N,Red maple,16.6,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,9,C,N,Pitch pine,39.5,N,AS,Dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,10,C,N,Pitch pine,15.3,N,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,11,D,N,Unknown sp.,22.6,N,DS,NA,NA,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,12,D,N,Red maple,12.1,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,13,D,N,Pitch pine,19.7,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,14,D,N,Pitch pine,19.0,N,AS,Intermediate,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,15,D,N,Pitch pine,12.9,N,AS,Intermediate,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,8/26/2021,PitchPine-BB,38,16,D,N,Pitch pine,13.2,N,AS,Co-dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Was leaning in 2018, likely fell."
2022,8/1/2022,ChestnutOak-BB,39,1,A,N,Chestnut oak,40.2,N,AS,Dominant,Insect damage/Large dead branches,NA,NA,NA,Holes,90-100,50-90,Leaf loss,50-90,NA,NA,NA,NA,NA,NA
2022,8/1/2022,ChestnutOak-BB,39,2,A,N,Yellow birch,17.2,N,AL,Co-dominant,Cankers/Wounds/Spongy moth,NA,NA,NA,Holes,50-90,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/1/2022,ChestnutOak-BB,39,3,A,N,Red maple,25.8,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/1/2022,ChestnutOak-BB,39,4,A,N,Red maple,10.6,N,AS,Intermediate,Cankers/Wounds/Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/1/2022,ChestnutOak-BB,39,5,B,N,Red oak,54.3,N,AS,Dominant,Insect damage/Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/1/2022,ChestnutOak-BB,39,6,B,N,Yellow birch,15.1,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,50-90,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/1/2022,ChestnutOak-BB,39,7,C,N,Red maple,10.0,N,AS,Intermediate,Cankers/Wounds,NA,NA,NA,Holes,50-90,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/1/2022,ChestnutOak-BB,39,8,D,N,Striped maple,12.9,N,AS,Intermediate,Healthy,NA,NA,NA,Holes,50-90,10-50,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2022,8/2/2022,HemlockHardwood-BB,40,1,A,N,Black birch,25.8,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/2/2022,HemlockHardwood-BB,40,2,B,N,Yellow birch,10.4,N,AS,Intermediate,Healthy,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/2/2022,HemlockHardwood-BB,40,3,C,N,Eastern hemlock,64.7,N,DS,NA,NA,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/2/2022,HemlockHardwood-BB,40,4,C,N,Red maple,29.4,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,50-90,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/2/2022,HemlockHardwood-BB,40,5,D,N,Yellow birch,40.3,N,AS,Dominant,Cankers/Wounds,NA,NA,NA,Leaf loss,10-50,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/2/2022,HemlockHardwood-BB,40,6,D,N,Yellow birch,11.1,N,AS,Intermediate,Cankers/Wounds/Advanced decay,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/2/2022,HemlockHardwood-BB,40,7,D,N,Red maple,40.2,N,AS,Dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/4/2022,HemlockHardwood-BB,41,1,B,N,Black oak,54.1,N,AS,Dominant,Large dead branches,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/4/2022,HemlockHardwood-BB,41,2,C,N,Eastern hemlock,23.1,N,AS,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/4/2022,HemlockHardwood-BB,41,3,D,N,Red maple,25.5,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/4/2022,HemlockHardwood-BB,41,4,D,N,Eastern hemlock,15.0,N,AS,Intermediate,HWA/EHS,NA,NA,NA,Chlorosis,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/4/2022,HemlockHardwood-BB,41,5,D,N,Yellow birch,52.6,N,AS,Dominant,Healthy,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,1,A,N,White ash,35.0,N,DS,NA,NA,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,2,A,N,Eastern hemlock,11.2,N,AL,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,3,A,N,Eastern hemlock,10.0,N,AS,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,4,A,N,Eastern hemlock,13.9,N,AS,Co-dominant,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,5,A,N,Eastern hemlock,22.0,N,AS,Co-dominant,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,6,A,N,Eastern hemlock,21.8,N,AS,Co-dominant,HWA/EHS,4,NA,NA,Leaf loss,90-100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,7,A,N,Eastern hemlock,11.1,N,AL,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,90-100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,8,C,N,Eastern hemlock,11.6,N,AS,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,9,C,N,Yellow birch,26.7,Y,AS,Dominant,Insect damage/Cankers/Wounds,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,10,C,N,Eastern hemlock,10.8,N,AS,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,90-100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,11,C,N,Yellow birch,22.8,N,AS,Dominant,Healthy,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,12,C,N,Eastern hemlock,12.2,N,AS,Intermediate,HWA/EHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2022,8/5/2022,HemlockHardwood-BB,42,13,D,N,Eastern hemlock,33.8,N,AS,Dominant,HWA/EHS,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,14,D,N,White ash,18.8,N,DS,NA,NA,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,15,D,N,Eastern hemlock,10.7,N,AS,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,16,D,N,Eastern hemlock,13.4,N,AS,Intermediate,HWA/EHS,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,17,D,A,Yellow birch,32.5,Y,AS,Dominant,Cankers/Wounds,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,18,D,A,Yellow birch,20.4,Y,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,19,D,N,Eastern hemlock,13.6,N,AS,Intermediate,HWA/EHS,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/5/2022,HemlockHardwood-BB,42,20,D,N,Eastern hemlock,11.2,N,AL,Intermediate,HWA/EHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2022,8/8/2022,ChestnutOak-BB,43,1,A,N,Red oak,19.4,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,50-90,1-10,Leaf loss,10-50,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,2,A,N,Red oak,24.0,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,Leaf loss,10-50,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,3,A,N,Pitch pine,35.7,N,AS,Dominant,Healthy,NA,NA,NA,Holes,10-50,1-10,Leaf loss,10-50,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,4,A,N,Red oak,25.8,N,AS,Co-dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
